Date,Site,Cover_type,mSAV
11/14/07,7,Penicillus,0
11/14/07,7,Polysiphonia,0
11/14/07,7,Rhizophora mangle,0
11/14/07,7,Ruppia,0
11/14/07,7,Sargassum pteropleuron,0
11/14/07,7,Thalassia,0
11/14/07,7,Udotea,0
11/14/07,8,Acetabularia,0
11/14/07,8,Batophora,0
11/14/07,8,Caulerpa prolifera,0
11/14/07,8,Chara,100
11/14/07,8,Chondria baileyana,0
11/14/07,8,Digenia,0
11/14/07,8,Halimeda incrassata,0
11/14/07,8,Halodule,0
11/14/07,8,Hypnea,0
11/14/07,8,Laurencia spp.,0
11/14/07,8,Penicillus,0
11/14/07,8,Polysiphonia,0
11/14/07,8,Rhizophora mangle,0
11/14/07,8,Ruppia,0
11/14/07,8,Sargassum pteropleuron,0
11/14/07,8,Thalassia,0
11/14/07,8,Udotea,0
11/14/07,9,Acetabularia,0
11/14/07,9,Batophora,0
11/14/07,9,Caulerpa prolifera,0
11/14/07,9,Chara,91
11/14/07,9,Chondria baileyana,0
11/14/07,9,Digenia,0
11/14/07,9,Halimeda incrassata,0
11/14/07,9,Halodule,0
11/14/07,9,Hypnea,0
11/14/07,9,Laurencia spp.,0
11/14/07,9,Penicillus,0
11/14/07,9,Polysiphonia,0
11/14/07,9,Rhizophora mangle,0
11/14/07,9,Ruppia,0
11/14/07,9,Sargassum pteropleuron,0
11/14/07,9,Thalassia,0
11/14/07,9,Udotea,0
11/15/06,15,Acetabularia,0
11/15/06,15,Batophora,0.2
11/15/06,15,Caulerpa prolifera,0
11/15/06,15,Chara,0
11/15/06,15,Chondria baileyana,0
11/15/06,15,Digenia,0
11/15/06,15,Halimeda incrassata,0
11/15/06,15,Halodule,57.666666666666664
11/15/06,15,Hypnea,0
11/15/06,15,Laurencia spp.,0
11/15/06,15,Penicillus,0
11/15/06,15,Polysiphonia,0
11/15/06,15,Rhizophora mangle,0
11/15/06,15,Ruppia,0
11/15/06,15,Sargassum pteropleuron,0
11/15/06,15,Thalassia,0
11/15/06,15,Udotea,0
11/15/06,16,Acetabularia,0
11/15/06,16,Batophora,0
11/15/06,16,Caulerpa prolifera,0
11/15/06,16,Chara,0
11/15/06,16,Chondria baileyana,0
11/15/06,16,Digenia,0
11/15/06,16,Halimeda incrassata,0
11/15/06,16,Halodule,5.6
11/15/06,16,Hypnea,0
11/15/06,16,Laurencia spp.,0
11/15/06,16,Penicillus,0
11/15/06,16,Polysiphonia,0
11/15/06,16,Rhizophora mangle,0
11/15/06,16,Ruppia,0
11/15/06,16,Sargassum pteropleuron,0
11/15/06,16,Thalassia,0
11/15/06,16,Udotea,0
11/15/06,17,Acetabularia,0
11/15/06,17,Batophora,0
11/15/06,17,Caulerpa prolifera,0
11/15/06,17,Chara,0
11/15/06,17,Chondria baileyana,0
11/15/06,17,Digenia,0
11/15/06,17,Halimeda incrassata,0
11/15/06,17,Halodule,0.2
11/15/06,17,Hypnea,0
11/15/06,17,Laurencia spp.,0
11/15/06,17,Penicillus,0
11/15/06,17,Polysiphonia,0
11/15/06,17,Rhizophora mangle,0
11/15/06,17,Ruppia,0
11/15/06,17,Sargassum pteropleuron,0
11/15/06,17,Thalassia,0
11/15/06,17,Udotea,0
11/15/06,18,Acetabularia,0
11/15/06,18,Batophora,0
11/15/06,18,Caulerpa prolifera,0
11/15/06,18,Chara,0
11/15/06,18,Chondria baileyana,0
11/15/06,18,Digenia,0
11/15/06,18,Halimeda incrassata,0
11/15/06,18,Halodule,35.333333333333336
11/15/06,18,Hypnea,0
11/15/06,18,Laurencia spp.,0
11/15/06,18,Penicillus,0
11/15/06,18,Polysiphonia,0
11/15/06,18,Rhizophora mangle,0
11/15/06,18,Ruppia,0
11/15/06,18,Sargassum pteropleuron,0
11/15/06,18,Thalassia,0
11/15/06,18,Udotea,0
11/15/06,19,Acetabularia,0
11/15/06,19,Batophora,3
11/15/06,19,Caulerpa prolifera,0
11/15/06,19,Chara,0
11/15/06,19,Chondria baileyana,0
11/15/06,19,Digenia,0
11/15/06,19,Halimeda incrassata,0
11/15/06,19,Halodule,2.2
11/15/06,19,Hypnea,0
11/15/06,19,Laurencia spp.,0
11/15/06,19,Penicillus,0
11/15/06,19,Polysiphonia,0
11/15/06,19,Rhizophora mangle,0
11/15/06,19,Ruppia,0
11/15/06,19,Sargassum pteropleuron,0
11/15/06,19,Thalassia,0
11/15/06,19,Udotea,0
11/15/06,20,Acetabularia,0
11/15/06,20,Batophora,1
11/15/06,20,Caulerpa prolifera,0
11/15/06,20,Chara,0
11/15/06,20,Chondria baileyana,0
11/15/06,20,Digenia,0
11/15/06,20,Halimeda incrassata,0
11/15/06,20,Halodule,1.2
11/15/06,20,Hypnea,0
11/15/06,20,Laurencia spp.,0
11/15/06,20,Penicillus,0
11/15/06,20,Polysiphonia,0
11/15/06,20,Rhizophora mangle,0
11/15/06,20,Ruppia,0
11/15/06,20,Sargassum pteropleuron,0
11/15/06,20,Thalassia,0
11/15/06,20,Udotea,0
11/15/06,21,Acetabularia,0
11/15/06,21,Batophora,0
11/15/06,21,Caulerpa prolifera,0
11/15/06,21,Chara,0
11/15/06,21,Chondria baileyana,0
11/15/06,21,Digenia,0
11/15/06,21,Halimeda incrassata,0
11/15/06,21,Halodule,7.2
11/15/06,21,Hypnea,0
11/15/06,21,Laurencia spp.,0
11/15/06,21,Penicillus,0
11/15/06,21,Polysiphonia,0
11/15/06,21,Rhizophora mangle,0
11/15/06,21,Ruppia,0
11/15/06,21,Sargassum pteropleuron,0
11/15/06,21,Thalassia,0.8
11/15/06,21,Udotea,0
11/16/06,22,Acetabularia,0
11/16/06,22,Batophora,0
11/16/06,22,Caulerpa prolifera,0
11/16/06,22,Chara,100
11/16/06,22,Chondria baileyana,0
11/16/06,22,Digenia,0
11/16/06,22,Halimeda incrassata,0
11/16/06,22,Halodule,0
11/16/06,22,Hypnea,0
11/16/06,22,Laurencia spp.,0
11/16/06,22,Penicillus,0
11/16/06,22,Polysiphonia,0
11/16/06,22,Rhizophora mangle,0
11/16/06,22,Ruppia,0
11/16/06,22,Sargassum pteropleuron,0
11/16/06,22,Thalassia,0
11/16/06,22,Udotea,0
11/16/06,23,Acetabularia,0
11/16/06,23,Batophora,0
11/16/06,23,Caulerpa prolifera,0
11/16/06,23,Chara,5.4
11/16/06,23,Chondria baileyana,0
11/16/06,23,Digenia,0
11/16/06,23,Halimeda incrassata,0
11/16/06,23,Halodule,0
11/16/06,23,Hypnea,0
11/16/06,23,Laurencia spp.,0
11/16/06,23,Penicillus,0
11/16/06,23,Polysiphonia,0
11/16/06,23,Rhizophora mangle,0
11/16/06,23,Ruppia,0
11/16/06,23,Sargassum pteropleuron,0
11/16/06,23,Thalassia,0
11/16/06,23,Udotea,0
11/16/06,24,Acetabularia,0
11/16/06,24,Batophora,0
11/16/06,24,Caulerpa prolifera,0
11/16/06,24,Chara,76.66666666666667
11/16/06,24,Chondria baileyana,0
11/16/06,24,Digenia,0
11/16/06,24,Halimeda incrassata,0
11/16/06,24,Halodule,0
11/16/06,24,Hypnea,0
11/16/06,24,Laurencia spp.,0
11/16/06,24,Penicillus,0
11/16/06,24,Polysiphonia,0
11/16/06,24,Rhizophora mangle,0
11/16/06,24,Ruppia,0
11/16/06,24,Sargassum pteropleuron,0
11/16/06,24,Thalassia,0
11/16/06,24,Udotea,0
11/16/06,25,Acetabularia,0
11/16/06,25,Batophora,0
11/16/06,25,Caulerpa prolifera,0
11/16/06,25,Chara,0
11/16/06,25,Chondria baileyana,0
11/16/06,25,Digenia,0
11/16/06,25,Halimeda incrassata,0
11/16/06,25,Halodule,0
11/16/06,25,Hypnea,0
11/16/06,25,Laurencia spp.,0
11/16/06,25,Penicillus,0
11/16/06,25,Polysiphonia,0
11/16/06,25,Rhizophora mangle,0
11/16/06,25,Ruppia,0
11/16/06,25,Sargassum pteropleuron,0
11/16/06,25,Thalassia,0
11/16/06,25,Udotea,0
11/16/06,26,Acetabularia,0
11/16/06,26,Batophora,0
11/16/06,26,Caulerpa prolifera,0
11/16/06,26,Chara,1.2
11/16/06,26,Chondria baileyana,0
11/16/06,26,Digenia,0
11/16/06,26,Halimeda incrassata,0
11/16/06,26,Halodule,0
11/16/06,26,Hypnea,0
11/16/06,26,Laurencia spp.,0
11/16/06,26,Penicillus,0
11/16/06,26,Polysiphonia,0
11/16/06,26,Rhizophora mangle,0
11/16/06,26,Ruppia,0
11/16/06,26,Sargassum pteropleuron,0
11/16/06,26,Thalassia,0
11/16/06,26,Udotea,0
11/16/06,27,Acetabularia,0
11/16/06,27,Batophora,0
11/16/06,27,Caulerpa prolifera,0
11/16/06,27,Chara,0
11/16/06,27,Chondria baileyana,0
11/16/06,27,Digenia,0
11/16/06,27,Halimeda incrassata,0
11/16/06,27,Halodule,0
11/16/06,27,Hypnea,0
11/16/06,27,Laurencia spp.,0
11/16/06,27,Penicillus,0
11/16/06,27,Polysiphonia,0
11/16/06,27,Rhizophora mangle,0
11/16/06,27,Ruppia,0
11/16/06,27,Sargassum pteropleuron,0
11/16/06,27,Thalassia,0
11/16/06,27,Udotea,0
11/16/06,28,Acetabularia,0
11/16/06,28,Batophora,0
11/16/06,28,Caulerpa prolifera,0
11/16/06,28,Chara,26
11/16/06,28,Chondria baileyana,0
11/16/06,28,Digenia,0
11/16/06,28,Halimeda incrassata,0
11/16/06,28,Halodule,0
11/16/06,28,Hypnea,0
11/16/06,28,Laurencia spp.,0
11/16/06,28,Penicillus,0
11/16/06,28,Polysiphonia,0
11/16/06,28,Rhizophora mangle,0
11/16/06,28,Ruppia,0
11/16/06,28,Sargassum pteropleuron,0
11/16/06,28,Thalassia,0
11/16/06,28,Udotea,0
11/16/06,29,Acetabularia,0
11/16/06,29,Batophora,0
11/16/06,29,Caulerpa prolifera,0
11/16/06,29,Chara,0
11/16/06,29,Chondria baileyana,0
11/16/06,29,Digenia,0
11/16/06,29,Halimeda incrassata,0
11/16/06,29,Halodule,0
11/16/06,29,Hypnea,0
11/16/06,29,Laurencia spp.,0
11/16/06,29,Penicillus,0
11/16/06,29,Polysiphonia,0
11/16/06,29,Rhizophora mangle,0
11/16/06,29,Ruppia,0
11/16/06,29,Sargassum pteropleuron,0
11/16/06,29,Thalassia,0
11/16/06,29,Udotea,0
11/16/06,30,Acetabularia,0
11/16/06,30,Batophora,0
11/16/06,30,Caulerpa prolifera,0
11/16/06,30,Chara,0
11/16/06,30,Chondria baileyana,0
11/16/06,30,Digenia,0
11/16/06,30,Halimeda incrassata,0
11/16/06,30,Halodule,0
11/16/06,30,Hypnea,0
11/16/06,30,Laurencia spp.,0
11/16/06,30,Penicillus,0
11/16/06,30,Polysiphonia,0
11/16/06,30,Rhizophora mangle,0
11/16/06,30,Ruppia,0
11/16/06,30,Sargassum pteropleuron,0
11/16/06,30,Thalassia,0
11/16/06,30,Udotea,0
11/16/06,31,Acetabularia,0
11/16/06,31,Batophora,0
11/16/06,31,Caulerpa prolifera,0
11/16/06,31,Chara,0
11/16/06,31,Chondria baileyana,0
11/16/06,31,Digenia,0
11/16/06,31,Halimeda incrassata,0
11/16/06,31,Halodule,0
11/16/06,31,Hypnea,0
11/16/06,31,Laurencia spp.,0
11/16/06,31,Penicillus,0
11/16/06,31,Polysiphonia,0
11/16/06,31,Rhizophora mangle,0
11/16/06,31,Ruppia,0
11/16/06,31,Sargassum pteropleuron,0
11/16/06,31,Thalassia,0
11/16/06,31,Udotea,0
11/16/06,32,Acetabularia,0
11/16/06,32,Batophora,0
11/16/06,32,Caulerpa prolifera,0
11/16/06,32,Chara,0
11/16/06,32,Chondria baileyana,0
11/16/06,32,Digenia,0
11/16/06,32,Halimeda incrassata,0
11/16/06,32,Halodule,0
11/16/06,32,Hypnea,0
11/16/06,32,Laurencia spp.,0
11/16/06,32,Penicillus,0
11/16/06,32,Polysiphonia,0
11/16/06,32,Rhizophora mangle,0
11/16/06,32,Ruppia,0
11/16/06,32,Sargassum pteropleuron,0
11/16/06,32,Thalassia,0
11/16/06,32,Udotea,0
11/16/06,33,Acetabularia,0
11/16/06,33,Batophora,0
11/16/06,33,Caulerpa prolifera,0
11/16/06,33,Chara,88.33333333333333
11/16/06,33,Chondria baileyana,0
11/16/06,33,Digenia,0
11/16/06,33,Halimeda incrassata,0
11/16/06,33,Halodule,0
11/16/06,33,Hypnea,0
11/16/06,33,Laurencia spp.,0
11/16/06,33,Penicillus,0
11/16/06,33,Polysiphonia,0
11/16/06,33,Rhizophora mangle,0
11/16/06,33,Ruppia,0
11/16/06,33,Sargassum pteropleuron,0
11/16/06,33,Thalassia,0
11/16/06,33,Udotea,0
11/16/06,34,Acetabularia,0
11/16/06,34,Batophora,0
11/16/06,34,Caulerpa prolifera,0
11/16/06,34,Chara,94
11/16/06,34,Chondria baileyana,0
11/16/06,34,Digenia,0
11/16/06,34,Halimeda incrassata,0
11/16/06,34,Halodule,0
11/16/06,34,Hypnea,0
11/16/06,34,Laurencia spp.,0
11/16/06,34,Penicillus,0
11/16/06,34,Polysiphonia,0
11/16/06,34,Rhizophora mangle,0
11/16/06,34,Ruppia,0
11/16/06,34,Sargassum pteropleuron,0
11/16/06,34,Thalassia,0
11/16/06,34,Udotea,0
11/16/06,35,Acetabularia,0
11/16/06,35,Batophora,0
11/16/06,35,Caulerpa prolifera,0
11/16/06,35,Chara,83.66666666666667
11/16/06,35,Chondria baileyana,0
11/16/06,35,Digenia,0
11/16/06,35,Halimeda incrassata,0
11/16/06,35,Halodule,0
11/16/06,35,Hypnea,0
11/16/06,35,Laurencia spp.,0
11/16/06,35,Penicillus,0
11/16/06,35,Polysiphonia,0
11/16/06,35,Rhizophora mangle,0
11/16/06,35,Ruppia,0
11/16/06,35,Sargassum pteropleuron,0
11/16/06,35,Thalassia,0
11/16/06,35,Udotea,0
11/20/07,28,Acetabularia,0
11/20/07,28,Batophora,0
11/20/07,28,Caulerpa prolifera,0
11/20/07,28,Chara,0.8
11/20/07,28,Chondria baileyana,0
11/20/07,28,Digenia,0
11/20/07,28,Halimeda incrassata,0
11/20/07,28,Halodule,0
11/20/07,28,Hypnea,0
11/20/07,28,Laurencia spp.,0
11/20/07,28,Penicillus,0
11/20/07,28,Polysiphonia,0
11/20/07,28,Rhizophora mangle,0
11/20/07,28,Ruppia,0
11/20/07,28,Sargassum pteropleuron,0
11/20/07,28,Thalassia,0
11/20/07,28,Udotea,0
11/20/07,29,Acetabularia,0
11/20/07,29,Batophora,0
11/20/07,29,Caulerpa prolifera,0
11/20/07,29,Chara,0
11/20/07,29,Chondria baileyana,0
11/20/07,29,Digenia,0
11/20/07,29,Halimeda incrassata,0
11/20/07,29,Halodule,0
11/20/07,29,Hypnea,0
11/20/07,29,Laurencia spp.,0
11/20/07,29,Penicillus,0
11/20/07,29,Polysiphonia,0
11/20/07,29,Rhizophora mangle,0
11/20/07,29,Ruppia,0
11/20/07,29,Sargassum pteropleuron,0
11/20/07,29,Thalassia,0
11/20/07,29,Udotea,0
11/20/07,30,Acetabularia,0
11/20/07,30,Batophora,0
11/20/07,30,Caulerpa prolifera,0
11/20/07,30,Chara,0
11/20/07,30,Chondria baileyana,0
11/20/07,30,Digenia,0
11/20/07,30,Halimeda incrassata,0
11/20/07,30,Halodule,0
11/20/07,30,Hypnea,0
11/20/07,30,Laurencia spp.,0
11/20/07,30,Penicillus,0
11/20/07,30,Polysiphonia,0
11/20/07,30,Rhizophora mangle,0
11/20/07,30,Ruppia,0
11/20/07,30,Sargassum pteropleuron,0
11/20/07,30,Thalassia,0
11/20/07,30,Udotea,0
11/20/07,31,Acetabularia,0
11/20/07,31,Batophora,0
11/20/07,31,Caulerpa prolifera,0
11/20/07,31,Chara,4.533333333333333
11/20/07,31,Chondria baileyana,0
11/20/07,31,Digenia,0
11/20/07,31,Halimeda incrassata,0
11/20/07,31,Halodule,0
11/20/07,31,Hypnea,0
11/20/07,31,Laurencia spp.,0
11/20/07,31,Penicillus,0
11/20/07,31,Polysiphonia,0
11/20/07,31,Rhizophora mangle,0
11/20/07,31,Ruppia,0
11/20/07,31,Sargassum pteropleuron,0
11/20/07,31,Thalassia,0
11/20/07,31,Udotea,0
11/20/07,32,Acetabularia,0
11/20/07,32,Batophora,0
11/20/07,32,Caulerpa prolifera,0
11/20/07,32,Chara,35
11/20/07,32,Chondria baileyana,0
11/20/07,32,Digenia,0
11/20/07,32,Halimeda incrassata,0
11/20/07,32,Halodule,0
11/20/07,32,Hypnea,0
11/20/07,32,Laurencia spp.,0
11/20/07,32,Penicillus,0
11/20/07,32,Polysiphonia,0
11/20/07,32,Rhizophora mangle,0
11/20/07,32,Ruppia,0
11/20/07,32,Sargassum pteropleuron,0
11/20/07,32,Thalassia,0
11/20/07,32,Udotea,0
11/20/07,33,Acetabularia,0
11/20/07,33,Batophora,0
11/20/07,33,Caulerpa prolifera,0
11/20/07,33,Chara,13.8
11/20/07,33,Chondria baileyana,0
11/20/07,33,Digenia,0
11/20/07,33,Halimeda incrassata,0
11/20/07,33,Halodule,0
11/20/07,33,Hypnea,0
11/20/07,33,Laurencia spp.,0
11/20/07,33,Penicillus,0
11/20/07,33,Polysiphonia,0
11/20/07,33,Rhizophora mangle,0
11/20/07,33,Ruppia,0
11/20/07,33,Sargassum pteropleuron,0
11/20/07,33,Thalassia,0
11/20/07,33,Udotea,0
11/20/07,34,Acetabularia,0
11/20/07,34,Batophora,0
11/20/07,34,Caulerpa prolifera,0
11/20/07,34,Chara,16.266666666666666
11/20/07,34,Chondria baileyana,0
11/20/07,34,Digenia,0
11/20/07,34,Halimeda incrassata,0
11/20/07,34,Halodule,0
11/20/07,34,Hypnea,0
11/20/07,34,Laurencia spp.,0
11/20/07,34,Penicillus,0
11/20/07,34,Polysiphonia,0
11/20/07,34,Rhizophora mangle,0
11/20/07,34,Ruppia,0
11/20/07,34,Sargassum pteropleuron,0
11/20/07,34,Thalassia,0
11/20/07,34,Udotea,0
11/20/07,35,Acetabularia,0
11/20/07,35,Batophora,0
11/20/07,35,Caulerpa prolifera,0
11/20/07,35,Chara,0
11/20/07,35,Chondria baileyana,0
11/20/07,35,Digenia,0
11/20/07,35,Halimeda incrassata,0
11/20/07,35,Halodule,0
11/20/07,35,Hypnea,0
11/20/07,35,Laurencia spp.,0
11/20/07,35,Penicillus,0
11/20/07,35,Polysiphonia,0
11/20/07,35,Rhizophora mangle,0
11/20/07,35,Ruppia,0
11/20/07,35,Sargassum pteropleuron,0
11/20/07,35,Thalassia,0
11/20/07,35,Udotea,0
11/23/07,22,Acetabularia,0
11/23/07,22,Batophora,0
11/23/07,22,Caulerpa prolifera,0
11/23/07,22,Chara,53.266666666666666
11/23/07,22,Chondria baileyana,0
11/23/07,22,Digenia,0
11/23/07,22,Halimeda incrassata,0
11/23/07,22,Halodule,0
11/23/07,22,Hypnea,0
11/23/07,22,Laurencia spp.,0
11/23/07,22,Penicillus,0
11/23/07,22,Polysiphonia,0
11/23/07,22,Rhizophora mangle,0
11/23/07,22,Ruppia,0
11/23/07,22,Sargassum pteropleuron,0
11/23/07,22,Thalassia,0
11/23/07,22,Udotea,0
11/23/07,23,Acetabularia,0
11/23/07,23,Batophora,0
11/23/07,23,Caulerpa prolifera,0
11/23/07,23,Chara,0.2
11/23/07,23,Chondria baileyana,0
11/23/07,23,Digenia,0
11/23/07,23,Halimeda incrassata,0
11/23/07,23,Halodule,0
11/23/07,23,Hypnea,0
11/23/07,23,Laurencia spp.,0
11/23/07,23,Penicillus,0
11/23/07,23,Polysiphonia,0
11/23/07,23,Rhizophora mangle,0
11/23/07,23,Ruppia,0
11/23/07,23,Sargassum pteropleuron,0
11/23/07,23,Thalassia,0
11/23/07,23,Udotea,0
11/23/07,24,Acetabularia,0
11/23/07,24,Batophora,0
11/23/07,24,Caulerpa prolifera,0
11/23/07,24,Chara,1.2
11/23/07,24,Chondria baileyana,0
11/23/07,24,Digenia,0
11/23/07,24,Halimeda incrassata,0
11/23/07,24,Halodule,0
11/23/07,24,Hypnea,0
11/23/07,24,Laurencia spp.,0
11/23/07,24,Penicillus,0
11/23/07,24,Polysiphonia,0
11/23/07,24,Rhizophora mangle,0
11/23/07,24,Ruppia,0
11/23/07,24,Sargassum pteropleuron,0
11/23/07,24,Thalassia,0
11/23/07,24,Udotea,0
11/23/07,25,Acetabularia,0
11/23/07,25,Batophora,0
11/23/07,25,Caulerpa prolifera,0
11/23/07,25,Chara,0
11/23/07,25,Chondria baileyana,0
11/23/07,25,Digenia,0
11/23/07,25,Halimeda incrassata,0
11/23/07,25,Halodule,0
11/23/07,25,Hypnea,0
11/23/07,25,Laurencia spp.,0
11/23/07,25,Penicillus,0
11/23/07,25,Polysiphonia,0
11/23/07,25,Rhizophora mangle,0
11/23/07,25,Ruppia,0
11/23/07,25,Sargassum pteropleuron,0
11/23/07,25,Thalassia,0
11/23/07,25,Udotea,0
11/23/07,26,Acetabularia,0
11/23/07,26,Batophora,0
11/23/07,26,Caulerpa prolifera,0
11/23/07,26,Chara,0
11/23/07,26,Chondria baileyana,0
11/23/07,26,Digenia,0
11/23/07,26,Halimeda incrassata,0
11/23/07,26,Halodule,0
11/23/07,26,Hypnea,0
11/23/07,26,Laurencia spp.,0
11/23/07,26,Penicillus,0
11/23/07,26,Polysiphonia,0
11/23/07,26,Rhizophora mangle,0
11/23/07,26,Ruppia,0
11/23/07,26,Sargassum pteropleuron,0
11/23/07,26,Thalassia,0
11/23/07,26,Udotea,0
11/23/07,27,Acetabularia,0
11/23/07,27,Batophora,0
11/23/07,27,Caulerpa prolifera,0
11/23/07,27,Chara,0
11/23/07,27,Chondria baileyana,0
11/23/07,27,Digenia,0
11/23/07,27,Halimeda incrassata,0
11/23/07,27,Halodule,0
11/23/07,27,Hypnea,0
11/23/07,27,Laurencia spp.,0
11/23/07,27,Penicillus,0
11/23/07,27,Polysiphonia,0
11/23/07,27,Rhizophora mangle,0
11/23/07,27,Ruppia,0
11/23/07,27,Sargassum pteropleuron,0
11/23/07,27,Thalassia,0
11/23/07,27,Udotea,0
11/24/06,36,Acetabularia,0
11/24/06,36,Batophora,0
11/24/06,36,Caulerpa prolifera,0
11/24/06,36,Chara,0
11/24/06,36,Chondria baileyana,0
11/24/06,36,Digenia,0
11/24/06,36,Halimeda incrassata,0
11/24/06,36,Halodule,11.466666666666667
11/24/06,36,Hypnea,0
11/24/06,36,Laurencia spp.,0
11/24/06,36,Penicillus,0
11/24/06,36,Polysiphonia,0
11/24/06,36,Rhizophora mangle,0
11/24/06,36,Ruppia,0
11/24/06,36,Sargassum pteropleuron,0
11/24/06,36,Thalassia,0
11/24/06,36,Udotea,0
11/24/06,37,Acetabularia,0
11/24/06,37,Batophora,0
11/24/06,37,Caulerpa prolifera,0
11/24/06,37,Chara,0
11/24/06,37,Chondria baileyana,0
11/24/06,37,Digenia,0
11/24/06,37,Halimeda incrassata,0
11/24/06,37,Halodule,27
11/24/06,37,Hypnea,0
11/24/06,37,Laurencia spp.,0
11/24/06,37,Penicillus,0
11/24/06,37,Polysiphonia,0
11/24/06,37,Rhizophora mangle,0
11/24/06,37,Ruppia,0
11/24/06,37,Sargassum pteropleuron,0
11/24/06,37,Thalassia,0
11/24/06,37,Udotea,0
11/24/06,38,Acetabularia,0
11/24/06,38,Batophora,0
11/24/06,38,Caulerpa prolifera,0
11/24/06,38,Chara,0
11/24/06,38,Chondria baileyana,0
11/24/06,38,Digenia,0
11/24/06,38,Halimeda incrassata,0
11/24/06,38,Halodule,21.333333333333332
11/24/06,38,Hypnea,0
11/24/06,38,Laurencia spp.,0
11/24/06,38,Penicillus,0
11/24/06,38,Polysiphonia,0
11/24/06,38,Rhizophora mangle,0
11/24/06,38,Ruppia,0
11/24/06,38,Sargassum pteropleuron,0
11/24/06,38,Thalassia,0
11/24/06,38,Udotea,0
11/24/06,40,Acetabularia,0
11/24/06,40,Batophora,0
11/24/06,40,Caulerpa prolifera,0
11/24/06,40,Chara,0
11/24/06,40,Chondria baileyana,0
11/24/06,40,Digenia,0
11/24/06,40,Halimeda incrassata,0
11/24/06,40,Halodule,48
11/24/06,40,Hypnea,0
11/24/06,40,Laurencia spp.,0
11/24/06,40,Penicillus,0
11/24/06,40,Polysiphonia,0
11/24/06,40,Rhizophora mangle,0
11/24/06,40,Ruppia,0
11/24/06,40,Sargassum pteropleuron,0
11/24/06,40,Thalassia,0
11/24/06,40,Udotea,0
11/24/06,41,Acetabularia,0
11/24/06,41,Batophora,0
11/24/06,41,Caulerpa prolifera,0
11/24/06,41,Chara,0
11/24/06,41,Chondria baileyana,0
11/24/06,41,Digenia,0
11/24/06,41,Halimeda incrassata,0
11/24/06,41,Halodule,48
11/24/06,41,Hypnea,0
11/24/06,41,Laurencia spp.,0
11/24/06,41,Penicillus,0
11/24/06,41,Polysiphonia,0
11/24/06,41,Rhizophora mangle,0
11/24/06,41,Ruppia,0
11/24/06,41,Sargassum pteropleuron,0
11/24/06,41,Thalassia,0
11/24/06,41,Udotea,0
11/29/07,36,Acetabularia,0
11/29/07,36,Batophora,12.666666666666666
11/29/07,36,Caulerpa prolifera,0
11/29/07,36,Chara,0
11/29/07,36,Chondria baileyana,0
11/29/07,36,Digenia,0
11/29/07,36,Halimeda incrassata,0
11/29/07,36,Halodule,0
11/29/07,36,Hypnea,0
11/29/07,36,Laurencia spp.,0
11/29/07,36,Penicillus,0
11/29/07,36,Polysiphonia,0
11/29/07,36,Rhizophora mangle,0
11/29/07,36,Ruppia,22.2
11/29/07,36,Sargassum pteropleuron,0
11/29/07,36,Thalassia,0
11/29/07,36,Udotea,0
11/29/07,37,Acetabularia,0
11/29/07,37,Batophora,4.333333333333333
11/29/07,37,Caulerpa prolifera,0
11/29/07,37,Chara,0
11/29/07,37,Chondria baileyana,0
11/29/07,37,Digenia,0
11/29/07,37,Halimeda incrassata,0
11/29/07,37,Halodule,43.333333333333336
11/29/07,37,Hypnea,0
11/29/07,37,Laurencia spp.,0
11/29/07,37,Penicillus,0
11/29/07,37,Polysiphonia,0
11/29/07,37,Rhizophora mangle,0
11/29/07,37,Ruppia,1
11/29/07,37,Sargassum pteropleuron,0
11/29/07,37,Thalassia,0
11/29/07,37,Udotea,0
11/29/07,38,Acetabularia,0
11/29/07,38,Batophora,0
11/29/07,38,Caulerpa prolifera,0
11/29/07,38,Chara,0
11/29/07,38,Chondria baileyana,0
11/29/07,38,Digenia,0
11/29/07,38,Halimeda incrassata,0
11/29/07,38,Halodule,6.466666666666667
11/29/07,38,Hypnea,0
11/29/07,38,Laurencia spp.,0
11/29/07,38,Penicillus,0
11/29/07,38,Polysiphonia,0
11/29/07,38,Rhizophora mangle,0
11/29/07,38,Ruppia,0
11/29/07,38,Sargassum pteropleuron,0
11/29/07,38,Thalassia,0
11/29/07,38,Udotea,0
11/29/07,39,Acetabularia,0
11/29/07,39,Batophora,0
11/29/07,39,Caulerpa prolifera,0
11/29/07,39,Chara,0
11/29/07,39,Chondria baileyana,0
11/29/07,39,Digenia,0
11/29/07,39,Halimeda incrassata,0
11/29/07,39,Halodule,0.4
11/29/07,39,Hypnea,0
11/29/07,39,Laurencia spp.,0
11/29/07,39,Penicillus,0
11/29/07,39,Polysiphonia,0
11/29/07,39,Rhizophora mangle,0
11/29/07,39,Ruppia,0.2
11/29/07,39,Sargassum pteropleuron,0
11/29/07,39,Thalassia,0
11/29/07,39,Udotea,0
11/29/07,40,Acetabularia,0
11/29/07,40,Batophora,4.4
11/29/07,40,Caulerpa prolifera,0
11/29/07,40,Chara,0
11/29/07,40,Chondria baileyana,0
11/29/07,40,Digenia,0
11/29/07,40,Halimeda incrassata,0
11/29/07,40,Halodule,69.66666666666667
11/29/07,40,Hypnea,0
11/29/07,40,Laurencia spp.,0
11/29/07,40,Penicillus,0
11/29/07,40,Polysiphonia,0
